timestamp,open,high,low,close,volume,sma_20,rsi_14,macd,elliott_wave_1,elliott_wave_2,elliott_wave_3,impulse_wave,corrective_wave,fibonacci_level,stoch_k,atr,price_change,volatility,target
2024-01-05 01:52:00,1982.523173,2037.422012,1906.478512,2001.808297,182.372104,1995.627565,68.405276,-0.08773,1,0,0,0,1,0.618,65.210103,6.592897,-0.548776,0.008018,0
2024-01-05 01:53:00,1981.612528,2037.916065,1905.377376,2002.491359,1199.996832,1995.623557,36.495657,0.338467,0,0,0,0,0,0.618,63.780697,3.367793,-0.649434,0.012273,1
2024-01-05 01:54:00,1982.883594,2039.418867,1905.218524,2002.835619,108.798291,1997.406347,60.24357,0.549389,1,0,0,0,0,0.382,64.917506,6.491264,-0.240106,0.022026,1
2024-01-05 01:55:00,1981.903531,2037.375045,1904.031607,2003.368901,529.513001,1992.261392,40.641825,0.533215,0,0,0,1,1,0.618,60.864541,8.987747,0.096081,0.007323,0
2024-01-05 01:56:00,1980.285731,2036.987147,1904.913005,2001.206616,93.002714,1998.066533,15.968876,-0.088173,0,1,0,0,0,0.618,65.812319,3.012971,1.443362,0.004378,1
2024-01-05 01:57:00,1980.666509,2036.935052,1904.35908,2000.967875,555.921949,1997.126954,63.983245,0.112681,0,1,0,0,0,0.618,91.822245,0.181613,-0.416063,0.015252,0
2024-01-05 01:58:00,1979.849101,2037.227133,1905.451793,2001.773224,144.44127,2004.365976,61.584296,0.25994,0,1,0,0,1,0.236,1.249776,0.022778,0.306692,0.034033,1
2024-01-05 01:59:00,1980.170392,2038.378247,1905.866837,1999.418848,32.713494,2002.686276,72.272403,0.73048,0,0,0,0,0,0.236,63.724421,6.181741,1.064806,0.009476,1
2024-01-05 02:00:00,1977.766724,2036.68683,1905.098951,1997.801443,597.354161,1998.087435,28.051342,-0.377747,0,0,0,0,0,0.382,73.271177,2.455008,-1.326462,0.04442,0
2024-01-05 02:01:00,1979.15918,2036.312255,1905.290283,1996.02754,838.621345,2002.379747,52.460883,0.22992,0,0,0,0,1,0.236,7.220047,0.41512,0.209219,0.016493,1
2024-01-05 02:02:00,1979.831473,2035.180539,1904.545127,1996.678264,578.642691,1994.523294,46.653933,-0.257249,0,1,0,0,0,0.618,82.336779,2.321327,0.674724,0.047707,1
2024-01-05 02:03:00,1978.330996,2036.944511,1902.508675,1995.748651,193.763991,1993.685821,67.158822,0.584221,0,0,0,0,0,0.382,51.789694,1.268749,-1.151589,0.018986,0
2024-01-05 02:04:00,1976.852219,2036.171829,1903.093992,1994.54769,80.593494,1999.529112,29.160912,-0.016333,0,0,0,0,0,0.618,73.772638,0.041193,1.196356,0.010305,1
2024-01-05 02:05:00,1978.524485,2036.199374,1903.347603,1994.602672,135.094823,2000.510869,46.200304,0.119182,1,0,0,0,0,0.236,58.666161,0.723653,0.314185,0.00389,0
2024-01-05 02:06:00,1977.787105,2040.272574,1904.720167,1993.3621,1298.700972,1999.299148,51.407564,-0.418899,0,0,0,0,0,0.382,78.015844,0.62428,1.277447,0.005739,0
2024-01-05 02:07:00,1976.95292,2038.591956,1903.939759,1993.813697,16.003528,2006.779758,61.12391,-0.213924,0,0,0,0,0,0.618,95.759537,2.105259,1.177128,0.011639,1
2024-01-05 02:08:00,1974.686868,2040.612291,1902.600477,1996.227624,1990.086056,2003.436609,56.21971,0.992308,0,0,0,1,0,0.236,62.724104,2.924463,0.262717,0.00022,0
2024-01-05 02:09:00,1974.33609,2042.183481,1902.293165,1995.858925,1833.138748,2005.174807,49.515512,0.307628,0,0,0,0,0,0.382,44.269266,11.312544,-0.502124,0.004406,0
2024-01-05 02:10:00,1974.108371,2042.669996,1900.988238,1993.915898,2124.17836,1997.233768,45.336684,0.093419,0,0,0,0,0,0.618,74.564082,1.787774,0.750607,0.037863,0
2024-01-05 02:11:00,1974.823864,2043.276146,1900.446878,1993.463003,2109.862788,2001.662662,48.665502,0.685664,0,0,0,0,0,0.382,46.57933,1.110949,-2.634573,0.001944,0
2024-01-05 02:12:00,1973.424785,2044.388905,1900.0,1993.952964,1101.161794,1994.782541,61.280116,0.754451,0,0,0,0,1,0.236,87.895079,3.867874,-1.020838,0.021575,0
2024-01-05 02:13:00,1971.904498,2041.333258,1900.053421,1994.342985,1880.137739,1996.343283,37.615209,-0.019983,0,0,1,0,0,0.618,24.974333,1.99922,-0.11049,0.017654,1
2024-01-05 02:14:00,1972.355461,2041.129678,1901.114548,1995.181423,1310.557227,2001.655625,46.487196,-0.381763,0,0,0,0,0,0.382,93.629695,1.054412,0.288992,0.021036,0
2024-01-05 02:15:00,1973.362191,2040.061552,1900.388136,1994.587629,356.847627,1995.55186,46.490284,-0.076159,0,0,0,0,0,0.618,28.283925,2.423559,2.740064,0.000279,1
2024-01-05 02:16:00,1971.791039,2042.428357,1900.442691,1994.307595,1407.016561,1996.04365,18.703786,-0.180436,0,0,0,0,1,0.618,24.384806,3.011455,0.96811,0.008203,0
2024-01-05 02:17:00,1972.872553,2041.37384,1900.0,1991.855649,956.010255,2002.153326,20.65817,0.050704,0,0,0,0,1,0.236,90.010004,4.046615,2.435294,0.012215,0
2024-01-05 02:18:00,1972.910095,2041.504388,1900.0,1992.4697,27.874857,1996.180482,27.629276,0.136119,0,1,0,1,0,0.382,69.697898,0.54544,-0.296488,0.016094,0
2024-01-05 02:19:00,1974.0019,2041.734264,1900.0,1991.159531,1543.460897,2004.81098,46.802104,1.261276,1,1,0,1,0,0.382,19.363074,0.521985,-0.916457,0.007212,0
2024-01-05 02:20:00,1973.93168,2040.429568,1901.816681,1991.35959,2046.665154,1998.928656,57.513343,-0.519438,0,1,0,0,0,0.618,37.414935,0.499417,-0.433622,0.01392,0
2024-01-05 02:21:00,1971.409402,2040.502813,1901.851826,1990.48835,728.71753,1999.135879,40.742323,-0.654137,0,0,0,0,0,0.236,82.632432,1.918905,-0.080704,0.049965,0
2024-01-05 02:22:00,1971.257434,2041.802251,1902.12406,1990.401483,667.531559,2001.256329,25.628838,-0.294103,0,0,0,1,1,0.382,86.49604,0.117387,-1.76054,0.024416,1
2024-01-05 02:23:00,1972.317578,2044.102534,1903.384585,1991.35991,557.341452,1999.326482,64.158688,-1.517412,0,0,0,1,0,0.618,37.254714,3.478061,-0.004101,0.034731,0
2024-01-05 02:24:00,1971.423832,2041.370794,1900.736878,1990.922726,1268.812889,2001.399907,54.205632,-0.946081,0,1,0,0,1,0.618,74.66044,4.064124,0.130222,0.008481,0
2024-01-05 02:25:00,1971.035867,2041.08661,1900.0,1990.183068,242.649643,1995.412484,46.62652,-0.662902,0,0,0,1,0,0.382,92.976222,7.603804,-1.969871,0.012025,1
2024-01-05 02:26:00,1970.859734,2042.095899,1900.145264,1990.185648,1486.930174,1986.394242,53.651308,0.566641,0,0,0,1,1,0.236,45.023208,2.914845,0.009554,0.008358,1
2024-01-05 02:27:00,1967.96022,2041.407901,1900.194794,1989.543163,345.796131,1992.935494,34.176394,-0.675854,0,0,0,0,1,0.382,56.485427,0.304236,-1.549745,0.014803,1
2024-01-05 02:28:00,1969.631567,2042.502717,1900.0,1988.601347,303.130411,1997.723281,65.481403,-0.848573,0,0,0,0,0,0.236,73.061171,4.38749,-0.282703,0.009489,1
2024-01-05 02:29:00,1968.730192,2042.903275,1900.0,1990.467936,1656.421704,2002.452224,54.781958,-0.422054,0,0,0,0,0,0.236,18.286235,1.476635,0.559003,0.004476,1
2024-01-05 02:30:00,1969.235927,2040.965323,1900.0,1988.613091,191.615445,2010.793361,47.78575,0.199828,0,1,0,1,0,0.236,98.709996,6.765631,-1.70659,0.00177,0
2024-01-05 02:31:00,1969.149226,2041.284486,1900.342478,1989.266949,1984.270214,1997.034521,44.895893,-0.256252,1,0,0,0,0,0.618,92.113395,1.724587,-0.447395,0.007366,0
2024-01-05 02:32:00,1970.406845,2040.592332,1900.0,1989.131349,3810.627873,1996.7296,51.069639,-0.170799,0,0,0,1,0,0.618,13.574142,1.531568,1.046321,0.001484,1
2024-01-05 02:33:00,1970.812901,2039.336464,1900.0,1988.305515,385.476726,2001.685889,57.237794,-0.287023,1,1,0,0,0,0.236,27.205205,0.107125,0.48759,0.033667,1
2024-01-05 02:34:00,1970.577977,2039.807176,1900.0,1988.652916,2629.336848,2001.108136,23.859765,-0.662041,0,0,0,0,1,0.618,2.486336,0.835842,0.111745,0.005392,0
2024-01-05 02:35:00,1969.684462,2040.597188,1900.0,1988.68732,835.666724,2001.278457,38.261649,-0.462064,1,0,0,0,0,0.236,97.144647,5.505247,0.386186,0.00234,1
2024-01-05 02:36:00,1970.482313,2038.164705,1900.0,1990.00785,300.211819,1998.721468,45.035734,-0.408806,0,0,0,0,1,0.618,11.6573,1.832941,-1.214881,0.026109,1
2024-01-05 02:37:00,1968.608871,2038.160893,1901.216084,1988.873348,602.637105,1990.096567,44.43414,0.316934,1,0,0,0,0,0.382,89.749855,0.852343,-0.786319,0.003504,0
2024-01-05 02:38:00,1969.254762,2039.015415,1900.0,1988.357209,1609.710469,2000.986651,39.320463,-0.560039,1,0,0,0,0,0.382,2.411264,0.952091,-0.152558,0.020289,0
2024-01-05 02:39:00,1968.155717,2036.975452,1900.0,1989.368811,1098.52394,1999.762187,61.663395,0.510124,1,1,0,0,1,0.236,34.368004,2.016549,-0.452086,0.008626,0
2024-01-05 02:40:00,1969.408001,2037.358595,1900.0,1989.16385,682.7661,1992.055167,39.643239,0.341794,0,0,0,0,1,0.236,43.962526,2.215158,0.569541,0.011369,0
2024-01-05 02:41:00,1969.5693,2037.820165,1900.0,1989.710603,297.48538,2002.90718,33.95856,-0.782104,0,0,0,0,0,0.236,37.379657,2.231307,0.578532,0.010337,1
2024-01-05 02:42:00,1970.213424,2038.62063,1900.0,1990.925406,1293.876845,2003.648685,42.977691,0.19296,0,0,0,0,0,0.236,38.50003,0.200383,-0.310485,0.00146,0
2024-01-05 02:43:00,1970.295413,2041.334907,1900.0,1991.487597,375.883779,2002.790016,72.595126,0.027764,0,0,0,0,0,0.236,10.139092,1.740046,1.099478,0.007025,0
2024-01-05 02:44:00,1968.543036,2040.795495,1900.0,1990.876465,401.894674,1997.965497,50.200076,0.680327,0,0,0,0,0,0.236,68.065622,1.924946,-1.020322,0.003428,1
2024-01-05 02:45:00,1967.682306,2041.263128,1900.0,1990.525474,1373.900329,2001.104642,42.767048,-0.408783,0,0,0,0,0,0.382,89.880945,0.636898,0.407851,0.005279,1
2024-01-05 02:46:00,1968.354696,2039.626415,1900.0,1991.748758,817.425626,1995.510508,45.045311,0.327069,0,1,0,0,0,0.382,44.561357,1.03097,1.547234,0.006296,1
2024-01-05 02:47:00,1968.521352,2040.284246,1900.0,1991.90397,205.590421,1993.072584,23.715783,0.398033,0,0,0,1,0,0.618,81.441848,0.39008,1.24819,0.002879,1
2024-01-05 02:48:00,1969.702341,2039.956128,1900.0,1991.700246,1161.909298,1999.505213,47.188306,-0.872559,0,0,1,0,0,0.618,35.338938,0.384621,-1.612201,0.011333,1
2024-01-05 02:49:00,1970.105616,2038.122169,1900.0,1992.083856,298.476746,1992.489317,53.555178,0.654599,0,0,1,0,0,0.382,94.188585,0.218926,1.059565,0.004244,1
2024-01-05 02:50:00,1969.138914,2037.078259,1900.0,1990.799628,1429.167122,1999.332654,56.568434,-0.367247,0,0,0,0,0,0.236,69.509239,1.127246,-1.242989,0.008638,0
2024-01-05 02:51:00,1968.34285,2038.051434,1900.0,1990.562875,651.461989,1999.740136,47.618286,0.234538,0,0,1,1,0,0.618,30.780689,2.092207,-2.432603,0.019121,0
2024-01-05 02:52:00,1968.445767,2037.804197,1900.0,1990.484339,903.83189,1995.913215,38.794517,-0.110331,0,0,0,0,0,0.236,72.203337,5.536368,0.478588,0.002606,0
2024-01-05 02:53:00,1966.131723,2038.158868,1900.0,1990.389456,918.735467,2009.704372,63.567392,-0.09571,0,0,0,1,1,0.382,26.195517,1.885333,0.930685,0.00297,1
2024-01-05 02:54:00,1967.805165,2038.680948,1900.0,1989.995189,158.773603,1997.006788,44.385315,-0.402749,0,0,0,1,1,0.618,96.032036,1.44951,-1.345553,0.00804,1
2024-01-05 02:55:00,1968.246912,2040.289049,1900.0,1989.686389,1051.181484,2001.061092,35.28363,-0.296684,0,0,0,0,1,0.618,47.403609,4.983578,1.494291,0.013112,0
2024-01-05 02:56:00,1969.473947,2037.725867,1900.0,1989.572421,2018.363917,1999.045321,38.463508,0.2248,0,0,0,0,1,0.618,91.763288,1.021242,-0.244488,0.012957,1
2024-01-05 02:57:00,1967.893343,2039.046381,1900.0,1991.032698,2218.262467,2004.697427,44.94697,0.7087,0,0,0,1,1,0.618,28.750409,1.375239,-0.873697,0.008931,0
2024-01-05 02:58:00,1969.137908,2039.198944,1900.0,1988.829603,1166.524238,1998.32732,45.572273,-0.608845,0,0,0,1,0,0.382,50.804409,1.218293,0.362295,0.001434,0
2024-01-05 02:59:00,1971.369407,2036.398858,1900.0,1989.528576,3472.997227,1993.664709,41.877935,-0.265732,1,0,0,1,0,0.382,88.397946,0.958258,0.724542,0.020731,0
2024-01-05 03:00:00,1970.048528,2035.877589,1900.0,1989.441811,911.990405,2002.074563,54.67312,0.130723,1,1,0,1,0,0.382,47.26973,2.186022,0.883399,0.023687,0
2024-01-05 03:01:00,1970.81993,2036.837845,1900.0,1989.380009,294.200822,1992.485827,48.686714,0.104205,0,1,0,0,0,0.618,91.873586,3.919251,-0.749535,0.014631,0
2024-01-05 03:02:00,1970.82104,2037.141662,1900.0,1988.973814,1079.318034,1995.759349,63.254022,0.250488,0,0,0,0,0,0.618,47.712838,5.381673,0.366078,0.006228,1
2024-01-05 03:03:00,1969.276606,2038.729712,1900.0,1989.475622,2398.83256,1997.448206,51.178134,0.580696,0,0,0,0,0,0.236,63.801736,1.626925,0.164727,0.007304,0
2024-01-05 03:04:00,1969.76949,2038.955414,1900.0,1990.425829,444.495039,1997.637422,44.65534,-0.857372,0,0,0,0,1,0.382,92.055653,3.010856,-1.290839,0.000706,1
2024-01-05 03:05:00,1970.603093,2038.282867,1900.0,1988.529632,307.679246,1998.26782,42.406854,-0.285507,0,0,0,0,0,0.618,81.629452,1.898316,-1.054618,0.026732,0
2024-01-05 03:06:00,1970.001967,2039.606534,1900.0,1990.623571,3396.338036,1997.869912,44.015669,0.522183,0,0,0,0,0,0.382,80.028714,0.81663,0.509994,0.021748,1
2024-01-05 03:07:00,1971.167883,2041.214298,1900.0,1990.767693,1454.784242,2000.628209,33.847706,-0.089501,1,0,0,0,0,0.236,92.995137,3.396739,-0.435697,0.019859,0
2024-01-05 03:08:00,1969.50112,2038.884421,1900.0,1990.877379,51.05988,1996.600845,46.453554,-0.57504,1,0,0,0,0,0.236,91.695963,5.731222,0.479091,0.008168,0
2024-01-05 03:09:00,1968.006364,2041.680723,1900.0,1989.483163,823.672488,2002.174903,57.188231,-0.632672,0,1,0,0,0,0.236,31.518817,0.418469,1.082387,0.006334,0
2024-01-05 03:10:00,1968.142961,2042.029008,1900.0,1988.91216,267.135838,1995.791274,61.666542,-0.006288,0,0,0,0,1,0.236,17.18556,3.58858,0.183363,0.009023,1
2024-01-05 03:11:00,1968.168346,2040.945407,1900.0,1990.271227,338.01642,1993.65311,52.683261,-0.206752,1,0,0,1,0,0.618,81.23301,1.995851,0.979737,0.000986,1
2024-01-05 03:12:00,1967.451773,2041.927957,1900.0,1990.339904,91.662258,1994.343241,100.756061,1.078582,0,0,0,0,0,0.382,95.689537,4.8163,0.351003,0.00452,0
2024-01-05 03:13:00,1968.261367,2042.558348,1900.0,1990.755662,262.658678,1997.942809,54.855978,-0.07847,0,0,0,0,0,0.618,69.475295,2.215704,1.352286,0.002136,0
2024-01-05 03:14:00,1968.792262,2042.577822,1900.0,1990.29447,703.656133,2004.855147,23.990999,-0.38187,0,0,0,0,1,0.236,37.614643,6.600384,0.811775,0.01657,0
2024-01-05 03:15:00,1969.650401,2042.708684,1900.0,1992.265237,81.821333,1999.862408,56.216416,0.624273,1,0,0,0,1,0.236,69.320975,0.417415,1.064026,0.002134,0
2024-01-05 03:16:00,1969.527264,2043.713941,1900.0,1992.111976,2204.494642,1997.69552,66.957663,-0.039558,1,1,0,0,1,0.382,81.814557,0.5317,-0.124573,0.048127,0
2024-01-05 03:17:00,1970.129845,2043.158412,1900.0,1993.242487,1493.447506,1999.798548,46.016646,0.387433,0,0,0,1,1,0.236,65.479004,0.910311,-0.531412,0.013264,0
2024-01-05 03:18:00,1969.684194,2044.168378,1900.0,1993.091217,480.266383,1993.950336,28.034828,0.941039,0,0,0,0,0,0.618,90.159565,2.721598,0.35644,0.000309,1
2024-01-05 03:19:00,1971.738013,2044.045486,1900.404271,1993.438753,139.523704,1991.468171,22.850407,0.73893,1,0,0,0,0,0.618,92.40019,0.812469,-0.555602,0.00812,0
2024-01-05 03:20:00,1970.925467,2041.937119,1900.494321,1993.790953,5111.507265,1995.061704,48.555406,0.18635,0,0,1,0,0,0.236,76.29387,0.217339,1.465313,0.002964,1
2024-01-05 03:21:00,1973.030765,2042.866023,1901.924188,1994.71552,828.524104,1994.756067,34.786247,0.363667,0,0,0,0,1,0.618,43.938479,0.616027,0.381102,0.006137,1
2024-01-05 03:22:00,1973.065653,2041.625482,1903.142586,1995.454291,549.870147,2011.996271,46.855147,0.673371,0,1,0,0,0,0.382,76.248272,3.05993,0.677371,0.002568,0
2024-01-05 03:23:00,1971.690142,2041.375949,1900.143103,1994.980222,221.444018,2009.608602,44.368243,-0.47818,0,0,0,0,0,0.382,35.2192,7.523804,-0.070758,0.036222,0
2024-01-05 03:24:00,1973.058221,2041.129326,1900.534839,1996.139261,227.172397,2009.556911,72.015019,-0.652805,0,0,0,0,0,0.236,55.295952,0.389087,0.568752,0.005673,0
2024-01-05 03:25:00,1973.184122,2041.882413,1900.0,1995.149122,1590.661097,1993.918875,62.549189,1.006887,0,0,0,0,0,0.618,55.341031,5.237155,-2.73421,0.024795,1
2024-01-05 03:26:00,1974.035247,2041.918699,1900.0,1993.965577,733.721651,2008.773822,41.539085,-0.625659,0,0,0,1,0,0.618,57.154135,0.010484,1.169517,0.003733,1
2024-01-05 03:27:00,1975.259103,2042.528635,1900.0,1993.674159,4135.289118,1996.437202,43.763348,1.134166,0,0,0,0,1,0.236,0.817962,1.453707,-2.595772,0.003997,1
2024-01-05 03:28:00,1975.597058,2043.596374,1900.161262,1994.06756,3059.689168,2008.224509,63.955845,-0.347384,0,0,0,1,0,0.618,88.482528,0.180825,-0.770689,0.006484,1
2024-01-05 03:29:00,1975.004817,2044.006696,1900.0,1993.045302,231.714934,2002.193234,51.787518,-0.451464,0,0,0,0,0,0.236,29.148382,7.716726,0.085572,0.015966,0
2024-01-05 03:30:00,1975.980531,2046.042178,1900.581133,1992.967472,7378.32679,1995.037527,54.751739,0.396834,0,1,0,0,0,0.382,41.012319,1.671405,0.514084,0.037916,0
2024-01-05 03:31:00,1975.981286,2044.79644,1900.120324,1991.582708,4312.115545,2008.27501,67.712913,-0.802879,0,0,0,0,0,0.382,93.124307,0.744307,1.731901,0.011951,0
2024-01-05 03:32:00,1976.667144,2044.083309,1900.232924,1991.313146,1605.842126,2008.073894,38.424572,1.285827,0,0,0,0,0,0.382,49.214223,5.553096,-0.058649,0.011748,0
2024-01-05 03:33:00,1974.513413,2046.920959,1900.0,1992.284983,495.788998,1994.696091,64.277665,0.962025,0,0,0,1,0,0.382,84.659294,1.593544,0.67468,0.00072,0
2024-01-05 03:34:00,1974.960395,2046.856136,1900.0,1991.441389,253.789373,2001.628234,44.089794,0.769995,0,0,0,0,0,0.236,34.933003,9.092694,-0.893784,0.00165,1
2024-01-05 03:35:00,1974.321809,2047.955304,1900.0,1990.219723,108.876364,1990.315176,16.331749,-0.762729,0,1,0,0,0,0.236,91.647407,1.830627,1.268547,0.000242,0
2024-01-05 03:36:00,1975.975119,2048.767023,1900.0,1990.598348,53.373594,1998.024684,32.479885,0.647445,0,0,0,0,0,0.618,11.633561,8.911724,-0.123335,0.007353,0
2024-01-05 03:37:00,1976.598206,2049.360705,1900.0,1989.810756,1719.266078,1998.06031,36.081641,0.594688,1,0,0,1,1,0.618,47.956847,2.488033,-0.661648,0.007098,0
2024-01-05 03:38:00,1976.838064,2047.450799,1900.0,1992.233609,2910.685847,1997.95503,70.10705,0.083111,0,0,0,1,0,0.618,88.631927,3.177156,0.169982,0.006285,1
2024-01-05 03:39:00,1977.324374,2047.2068,1900.0,1992.425596,1480.857026,2008.058899,48.123108,0.420613,0,0,0,0,0,0.236,58.365514,1.397039,0.097626,0.004189,1
2024-01-05 03:40:00,1976.325933,2046.361103,1900.0,1993.450223,1423.119525,1993.320587,45.437323,0.308733,0,1,0,0,1,0.382,45.058786,2.167796,1.006924,0.004264,0
2024-01-05 03:41:00,1977.94919,2045.902703,1900.0,1992.135549,536.449963,1998.880643,72.432439,-0.605665,0,0,0,0,0,0.236,59.246483,0.062228,2.109457,0.042398,0
2024-01-05 03:42:00,1979.94056,2047.065718,1900.395918,1992.592917,1024.937102,2003.774099,38.327261,-0.218482,0,0,0,0,0,0.618,55.912373,0.237692,-0.575547,0.000961,1
2024-01-05 03:43:00,1980.333474,2047.087988,1900.0,1991.586823,1112.353045,1993.423788,44.076579,-0.150766,0,0,0,1,0,0.382,22.552098,0.24239,-2.417832,0.012211,0
2024-01-05 03:44:00,1981.923877,2045.872386,1900.722772,1991.407715,297.434831,1995.582633,50.452081,-0.758493,1,0,0,0,0,0.618,77.180378,1.179157,1.661185,0.029484,0
2024-01-05 03:45:00,1981.354729,2046.951584,1900.182106,1990.655444,1342.007662,2005.576119,49.212275,0.376819,0,1,0,0,0,0.236,36.726056,2.715073,1.015755,0.009793,0
2024-01-05 03:46:00,1980.557616,2046.752519,1901.037525,1991.695149,157.961058,2006.724834,55.060794,0.564725,0,0,1,0,0,0.618,9.398767,3.463206,0.68436,0.01684,0
2024-01-05 03:47:00,1980.59854,2043.724415,1901.527801,1992.0163,347.370064,1997.833628,58.218448,0.226458,0,0,0,0,0,0.618,24.995491,6.652982,0.226863,0.001832,0
2024-01-05 03:48:00,1981.033481,2044.930676,1900.0,1992.133711,890.887096,2004.287528,37.562722,0.936827,0,0,0,1,0,0.236,83.065087,0.233578,0.995657,0.003979,1
2024-01-05 03:49:00,1980.639495,2043.837786,1900.0,1993.494773,775.603689,2007.783836,21.927469,0.174162,0,0,0,0,0,0.618,98.323295,1.837453,-0.709381,0.00303,0
2024-01-05 03:50:00,1981.177263,2043.057771,1900.890168,1993.510638,1219.362176,1997.964096,55.950703,0.01042,1,0,0,0,0,0.382,92.191155,0.93138,0.783429,0.013348,1
2024-01-05 03:51:00,1981.483652,2043.837249,1901.495521,1994.541025,874.462251,2003.958244,22.220418,-0.276071,1,0,1,0,0,0.618,41.104395,0.495653,-0.588773,0.016099,0
2024-01-05 03:52:00,1980.485346,2043.743399,1900.610907,1996.341621,50.812836,1997.885973,54.834946,0.138147,0,0,0,1,0,0.618,6.289367,2.5772,2.046594,0.052765,1
2024-01-05 03:53:00,1981.004139,2043.544494,1900.933377,1996.48177,3803.30301,1993.233872,60.999534,-1.347577,1,0,0,1,0,0.236,34.883028,0.782364,-0.55403,0.00862,0
2024-01-05 03:54:00,1981.867667,2043.693668,1900.0,1996.741305,1441.760381,2000.018081,66.882698,0.881701,0,0,0,0,1,0.618,69.243573,0.528837,-1.317568,0.009529,0
2024-01-05 03:55:00,1982.039136,2043.657253,1900.0,1997.695851,2123.863319,1998.777769,48.047025,0.19613,0,0,1,1,1,0.236,98.510868,1.890317,0.71134,0.013026,0
2024-01-05 03:56:00,1983.191784,2045.151191,1900.0,1999.132607,1629.274152,1995.366905,80.116095,0.56682,1,0,0,1,0,0.618,69.390215,2.360753,0.872385,0.026643,0
2024-01-05 03:57:00,1981.97438,2045.275836,1900.0,1999.260812,238.756926,1998.303598,29.137042,0.573126,0,0,0,0,0,0.382,20.402703,0.025597,0.25735,0.016897,0
2024-01-05 03:58:00,1982.442331,2046.577032,1900.0,1998.623377,2698.725142,1998.865988,71.832971,0.368221,1,0,0,1,0,0.618,21.908528,1.488382,-0.531191,0.006241,0
2024-01-05 03:59:00,1981.27205,2045.842509,1900.0,1999.489945,4140.411389,2001.393409,38.498831,-0.510564,1,0,0,0,0,0.236,75.590388,0.450001,-0.842782,0.018784,1
2024-01-05 04:00:00,1980.157969,2046.559958,1900.0,2000.061619,81.9394,2005.197514,50.540821,-1.680262,0,0,0,1,0,0.618,62.192459,0.777,1.9436,0.004517,0
2024-01-05 04:01:00,1979.527038,2047.640444,1900.0,2000.918573,172.492274,2005.203617,52.353461,1.091461,0,0,0,0,0,0.236,11.785782,2.746776,-0.174374,0.003649,0
2024-01-05 04:02:00,1978.584978,2045.665305,1900.0,2001.617315,4634.998571,1999.567358,70.219754,0.009098,1,0,0,0,1,0.618,29.628283,2.099684,-1.198998,0.012459,0
2024-01-05 04:03:00,1978.036982,2045.231095,1900.0,2001.824081,347.381998,1997.26508,33.536599,-0.169016,0,1,0,0,0,0.236,89.289836,1.592765,-1.100746,0.013566,1
2024-01-05 04:04:00,1977.822832,2045.944788,1900.0,2002.088674,1713.702762,2006.699357,82.038842,-0.131883,0,1,0,0,0,0.236,43.167627,1.990961,0.482768,0.010232,0
2024-01-05 04:05:00,1978.659986,2047.321576,1900.0,2002.790919,77.035559,1999.501549,17.846451,-0.230818,0,0,0,1,0,0.236,15.400378,1.790936,0.38902,0.012607,0
2024-01-05 04:06:00,1978.338827,2047.641347,1900.0,2001.341391,1318.414901,1997.01446,48.801542,-0.007607,0,0,0,1,0,0.382,73.096793,0.64872,-1.191528,0.015397,0
2024-01-05 04:07:00,1976.753201,2049.577215,1901.01472,2002.671072,1208.633645,2000.850808,58.607539,-0.037572,0,0,0,0,1,0.236,10.720857,2.255403,-0.646882,0.008457,0
2024-01-05 04:08:00,1977.893269,2048.066256,1901.587841,2003.121051,2774.904524,1990.87102,65.498546,0.058425,0,0,0,0,0,0.382,58.314678,0.591075,0.546483,0.001051,0
2024-01-05 04:09:00,1977.056179,2047.900317,1900.828805,2002.274915,1304.591752,1997.65158,28.573783,-0.121491,0,0,0,0,0,0.382,22.945629,4.594046,1.003379,0.01157,0
2024-01-05 04:10:00,1976.997459,2049.867826,1900.0,2002.460029,42.280996,1997.312954,20.455148,0.444344,1,0,0,0,0,0.618,68.48594,0.359032,0.776004,0.01534,0
2024-01-05 04:11:00,1977.443995,2049.871896,1900.0,2003.778619,598.660579,1996.052021,69.668357,0.36327,0,0,0,0,0,0.236,7.374095,4.019388,-0.171217,0.006837,0
2024-01-05 04:12:00,1977.643606,2049.672289,1900.0,2004.068896,427.542962,2001.900274,53.649318,-0.267255,1,0,0,0,1,0.236,30.68215,1.444909,0.132772,0.001386,0
2024-01-05 04:13:00,1978.737785,2047.870385,1900.0,2003.33684,845.660618,2005.387708,21.425286,0.097019,0,1,0,1,0,0.618,62.307722,2.448189,0.237751,0.000836,0
2024-01-05 04:14:00,1979.216788,2049.071481,1900.27936,2002.062347,559.180347,2008.462777,42.357619,-0.582127,0,0,0,0,1,0.382,52.774337,0.060584,-0.184588,0.000666,0
2024-01-05 04:15:00,1978.355479,2049.846841,1902.056542,2004.52724,329.675796,1997.521425,38.92064,0.311842,0,0,0,0,0,0.618,86.220553,3.70664,0.549867,0.005177,0
2024-01-05 04:16:00,1980.534041,2049.639129,1901.999392,2002.788324,1081.887548,1998.586083,67.014525,0.844817,0,0,0,0,0,0.382,5.02354,4.121806,0.228789,0.003605,0
2024-01-05 04:17:00,1980.728374,2048.755868,1901.182496,2003.125238,372.711326,1996.601415,44.567174,0.441744,0,0,0,1,0,0.618,30.613526,0.727296,1.292852,0.013078,0
